32
33
35
33
33
31
31
33
34
31
31
29
31
32
34
33
32
28
38
37
40
38
34
32
30
30
34
25
24
21
24
25
27
31
29
28
30
32
35
32
30
33
31
34
33
35
35
31
34
32
30
28
30
30
27
28
33
33
31
30
33
35
33
33
35
34
36
36
34
32
29
30
32
31
28
31
31
33
36
36
35
35
34
34
34
33
32
31
32
33
33
32
31
32
32
33
32
33
32
33
33
33
31
30
31
32
31
28
27
25
28
31
33
29
30
30
32
33
33
33
32
31
31
32
33
34
34
34
36
34
33
35
36
37
37
35
31
30
28
26
26
26
21
24
27
29
31
30
29
32
28
27
27
25
26
27
30
31
34
34
36
38
38
39
39
38
35
38
39
39
37
36
33
31
33
34
30
28
29
30
31
29
32
32
32
31
34
37
29
32
33
31
32
33
33
32
30
38
34
34
